Date,Year,Month,Season,Origin,Destination,Flight_Type,Flight_ID,Aircraft_Type,Shipment_Count,Cargo_Weight_KG,Cargo_Volume_CBM,ULD_Count,ULD_Type,Pallet_Count,Nature_of_Goods,Cargo_Mix_Complexity,Manpower_Assigned,Forklift_Count,Equipment_Availability,Shift,Weather_Condition,Build_Up_Time_Minutes
2026-04-05,2026,4,Ramadan,JED,CAI,International,SV5973,B777F,329,17329.0,88.94,12,PAG,6,Pharmaceuticals,High,11,4,High,Morning,Clear,295.9
2026-04-05,2026,4,Ramadan,JED,DMM,Domestic,EY6781,B737-800,255,500.0,5.0,2,PMC,0,E-commerce,Medium,6,2,Medium,Night,Rain,150.7
2026-04-05,2026,4,Ramadan,JED,HKG,International,GF2689,B787-9,270,11200.8,41.74,6,PMC,1,Fresh Produce,Medium,10,3,Medium,Morning,Fog,234.1
2026-04-05,2026,4,Ramadan,JED,HKG,International,EK406,B777F,324,20874.4,78.33,9,AKE,5,Live Animals,High,13,2,Medium,Night,Clear,304.2
2026-04-05,2026,4,Ramadan,JED,DMM,Domestic,EY6447,A320,186,2963.5,9.21,1,PAG,0,Seafood,Medium,8,1,Low,Morning,Clear,148.7
2026-04-05,2026,4,Ramadan,JED,CDG,International,EY6358,B777F,480,1955.8,13.99,5,PLA,3,E-commerce,High,9,3,Medium,Morning,Rain,295.2
2026-04-05,2026,4,Ramadan,JED,CAI,International,EK5763,A330-300,292,13202.3,63.08,8,AKE,5,Fresh Produce,Medium,10,2,Medium,Afternoon,Clear,246.3
2026-04-06,2026,4,Ramadan,JED,CDG,International,EK3629,A330-300,394,2037.1,21.06,2,AKE,0,E-commerce,Medium,9,4,Medium,Night,Fog,206.5
2026-04-06,2026,4,Ramadan,JED,DMM,Domestic,EY3948,A321,146,8024.4,18.01,1,PLA,0,Industrial Equipment,Medium,4,1,Low,Afternoon,Clear,169.3
2026-04-06,2026,4,Ramadan,JED,SIN,International,EY8709,B777F,314,17400.3,121.15,14,PAG,6,General Cargo,Low,17,3,High,Morning,Clear,247.5
2026-04-06,2026,4,Ramadan,JED,RUH,Domestic,EK8394,A320,206,3186.1,16.35,1,AKE,0,Fresh Produce,Medium,5,4,High,Morning,Clear,115.4
2026-04-06,2026,4,Ramadan,JED,KWI,International,GF6109,A330-300,300,12057.7,112.01,14,PMC,5,Textiles,Low,12,2,Medium,Afternoon,Clear,271.4
2026-04-06,2026,4,Ramadan,JED,KUL,International,SV8296,A330-300,211,22525.1,44.56,8,PMC,2,Automotive Parts,Low,7,3,Low,Afternoon,Clear,226.3
2026-04-06,2026,4,Ramadan,JED,RUH,Domestic,GF1020,A320,179,4967.1,22.49,4,AKE,0,General Cargo,Low,11,1,Low,Night,Rain,152.8
2026-04-06,2026,4,Ramadan,JED,DMM,Domestic,TK9610,A320,280,1868.6,15.05,4,AKE,1,E-commerce,Medium,6,1,Low,Afternoon,Fog,207.3
2026-04-06,2026,4,Ramadan,JED,DMM,Domestic,GF7888,B737-800,145,4599.6,10.7,3,AKE,0,Valuable Cargo,Medium,4,2,Medium,Morning,Fog,162.0
2026-04-06,2026,4,Ramadan,JED,KWI,International,TK3136,B777F,298,13623.7,46.58,8,PMC,3,Pharmaceuticals,Medium,11,3,Medium,Afternoon,Fog,275.5
2026-04-06,2026,4,Ramadan,JED,RUH,Domestic,EK240,A321,188,926.3,5.0,2,AKE,1,Mail,Low,6,1,Low,Morning,Clear,135.4
2026-04-06,2026,4,Ramadan,JED,DEL,International,SV4326,A321,198,4599.9,10.08,1,AKE,0,Electronics,Medium,4,2,Low,Night,Clear,159.3
2026-04-06,2026,4,Ramadan,JED,CDG,International,QR9486,B777F,324,13738.3,45.14,6,PMC,1,Valuable Cargo,High,10,2,Low,Night,Clear,281.6
2026-04-06,2026,4,Ramadan,JED,FRA,International,GF187,B777F,240,12820.3,56.06,10,AKE,4,Pharmaceuticals,Medium,12,2,Low,Afternoon,Clear,243.2
2026-04-06,2026,4,Ramadan,JED,DOH,International,GF2805,B777F,342,3075.1,24.05,5,AKE,0,Mail,Medium,14,2,Medium,Night,Clear,194.5
2026-04-06,2026,4,Ramadan,JED,RUH,Domestic,SV5255,A320,214,7896.4,34.4,8,AKE,6,General Cargo,Low,10,3,Medium,Morning,Rain,183.1
2026-04-06,2026,4,Ramadan,JED,DOH,International,EY5332,B777F,374,17717.9,98.62,10,PAG,1,Electronics,Medium,12,5,Low,Night,Clear,281.5
2026-04-06,2026,4,Ramadan,JED,AMS,International,GF8795,B777F,343,14254.3,60.65,9,PMC,2,Dangerous Goods,High,14,3,Low,Night,Clear,299.4
2026-04-06,2026,4,Ramadan,JED,CDG,International,GF969,A330-300,280,1124.9,5.0,1,AKE,0,Mail,Low,10,3,Medium,Morning,Rain,139.0
2026-04-06,2026,4,Ramadan,JED,KWI,International,TK586,B787-9,402,23021.1,101.73,12,PMC,6,Electronics,High,11,4,High,Morning,Clear,319.6
2026-04-06,2026,4,Ramadan,JED,CDG,International,EY1271,B787-9,262,12396.9,58.07,7,PMC,3,General Cargo,Low,8,3,Medium,Morning,Rain,217.8
2026-04-06,2026,4,Ramadan,JED,IST,International,SV4753,B777F,311,19813.0,119.87,15,AKE,9,Pharmaceuticals,High,14,4,Medium,Morning,Clear,336.2
2026-04-06,2026,4,Ramadan,JED,DEL,International,SV410,B787-9,274,768.7,5.05,2,PMC,0,Mail,Low,9,2,Medium,Afternoon,Clear,148.1
2026-04-06,2026,4,Ramadan,JED,FRA,International,EK3782,A330-300,321,878.8,9.65,3,PMC,0,E-commerce,Low,10,2,High,Morning,Clear,146.8
2026-04-06,2026,4,Ramadan,JED,RUH,Domestic,QR5518,B737-800,195,7308.0,28.53,3,AKE,1,Pharmaceuticals,High,7,2,Medium,Morning,Rain,181.6
2026-04-06,2026,4,Ramadan,JED,SIN,International,SV6313,A330-300,275,8551.6,24.87,3,AKE,2,Electronics,Medium,6,2,Low,Morning,Clear,218.5
2026-04-06,2026,4,Ramadan,JED,CAI,International,GF9726,A321,249,1141.3,7.6,1,AKE,0,E-commerce,Medium,8,1,Low,Afternoon,Clear,168.3
2026-04-06,2026,4,Ramadan,JED,RUH,Domestic,GF2045,A320,176,6233.6,22.9,4,AKE,2,Electronics,Medium,4,1,Medium,Night,Clear,155.5
2026-04-06,2026,4,Ramadan,JED,DMM,Domestic,TK5523,A321,136,6279.2,26.57,5,AKE,3,Electronics,Medium,9,2,High,Morning,Fog,149.6
2026-04-06,2026,4,Ramadan,JED,RUH,Domestic,GF4546,B737-800,146,5385.8,30.54,3,AKE,1,Pharmaceuticals,Medium,7,2,Medium,Afternoon,Clear,175.3
2026-04-06,2026,4,Ramadan,JED,DEL,International,TK1518,A330-300,246,6613.0,23.7,2,PMC,1,Pharmaceuticals,Medium,7,3,Medium,Morning,Clear,179.3
2026-04-06,2026,4,Ramadan,JED,DMM,Domestic,EY200,B737-800,134,2545.5,8.26,2,AKE,0,Seafood,Medium,6,1,Medium,Night,Clear,145.7
2026-04-06,2026,4,Ramadan,JED,CDG,International,GF2813,B787-9,248,13187.0,150.04,16,AKE,6,Textiles,Low,15,4,Medium,Afternoon,Clear,271.7
2026-04-06,2026,4,Ramadan,JED,CDG,International,SV957,A330-300,218,5774.5,20.71,2,AKE,1,General Cargo,Low,8,2,Medium,Afternoon,Clear,127.4
2026-04-06,2026,4,Ramadan,JED,AUH,International,GF1895,A330-300,202,10041.6,47.87,8,PMC,3,General Cargo,Low,8,2,Medium,Afternoon,Rain,167.5
2026-04-06,2026,4,Ramadan,JED,KUL,International,EY4584,B737-800,84,3452.4,15.4,1,AKE,0,Pharmaceuticals,Medium,9,2,Medium,Morning,Rain,109.4
2026-04-06,2026,4,Ramadan,JED,DMM,Domestic,GF4650,A320,178,534.5,5.0,2,AKE,0,Mail,Low,6,1,Low,Afternoon,Clear,120.2
2026-04-06,2026,4,Ramadan,JED,CAN,International,GF4613,A330-300,325,2192.5,21.94,3,PMC,1,E-commerce,Low,9,1,Low,Morning,Clear,207.3
2026-04-06,2026,4,Ramadan,JED,LHR,International,QR8848,B787-9,282,21912.0,34.71,4,PMC,1,Automotive Parts,Medium,8,1,Low,Night,Clear,269.2
2026-04-06,2026,4,Ramadan,JED,DAC,International,EY2425,A330-300,367,11880.7,82.23,11,PMC,4,General Cargo,Medium,11,2,Medium,Afternoon,Clear,272.3
2026-04-06,2026,4,Ramadan,JED,DMM,Domestic,GF7839,A321,157,5149.8,26.6,4,AKE,0,General Cargo,Low,7,1,Low,Morning,Clear,137.4
2026-04-06,2026,4,Ramadan,JED,DAC,International,SV111,B777F,320,20714.6,67.33,11,PMC,6,Electronics,Medium,9,4,Medium,Morning,Clear,283.1
2026-04-06,2026,4,Ramadan,JED,HKG,International,QR5335,B777F,343,11106.5,52.62,8,PMC,3,General Cargo,Low,13,4,High,Morning,Clear,217.4
2026-04-06,2026,4,Ramadan,JED,BAH,International,GF4061,B777F,295,19362.0,195.59,22,PMC,8,Textiles,Medium,16,2,Medium,Night,Clear,369.0
2026-04-06,2026,4,Ramadan,JED,CDG,International,QR7963,A330-300,295,13491.1,44.05,7,AKE,2,General Cargo,Medium,10,4,Medium,Afternoon,Clear,195.8
2026-04-06,2026,4,Ramadan,JED,RUH,Domestic,TK8855,A320,158,12843.0,26.74,5,AKE,3,Automotive Parts,Low,5,1,Low,Afternoon,Clear,180.8
2026-04-07,2026,4,Ramadan,JED,DXB,International,QR2146,B787-9,268,12546.9,34.45,8,PMC,4,Pharmaceuticals,Medium,10,1,Low,Afternoon,Clear,275.2
2026-04-07,2026,4,Ramadan,JED,BOM,International,GF8505,A330-300,208,11782.8,37.0,6,AKE,1,General Cargo,Low,13,2,Medium,Morning,Clear,152.2
2026-04-07,2026,4,Ramadan,JED,HKG,International,SV4407,B737-800,198,6592.7,18.32,3,PLA,2,Fresh Produce,Medium,7,1,Medium,Afternoon,Rain,176.4
2026-04-07,2026,4,Ramadan,JED,CAN,International,SV2066,B777F,343,19978.9,111.37,14,AKE,4,General Cargo,Low,12,5,Medium,Morning,Clear,266.7
2026-04-07,2026,4,Ramadan,JED,DMM,Domestic,QR6066,A321,205,8058.5,30.97,3,AKE,1,General Cargo,Low,4,2,High,Afternoon,Clear,132.5
2026-04-07,2026,4,Ramadan,JED,DOH,International,EY6175,A321,120,1679.3,7.12,1,AKE,1,Electronics,Low,4,1,Low,Morning,Clear,128.3
2026-04-07,2026,4,Ramadan,JED,CAN,International,GF1263,B777F,385,39915.0,68.08,11,PMC,2,Automotive Parts,Medium,12,5,Medium,Morning,Rain,340.4
2026-04-07,2026,4,Ramadan,JED,DOH,International,GF5055,A330-300,250,12375.1,34.33,3,PAG,3,Seafood,Medium,7,1,Medium,Morning,Clear,236.3
2026-04-07,2026,4,Ramadan,JED,BOM,International,GF4353,A330-300,272,13017.9,78.1,10,AKE,3,Fresh Produce,Medium,7,4,Medium,Afternoon,Clear,231.3
2026-04-07,2026,4,Ramadan,JED,FRA,International,EK1325,A321,116,4669.1,13.4,3,PMC,0,Seafood,Medium,5,1,Medium,Morning,Clear,164.2
2026-04-07,2026,4,Ramadan,JED,LHR,International,GF1727,B787-9,186,10798.8,32.36,6,PMC,1,General Cargo,Low,10,4,Medium,Afternoon,Fog,160.6
2026-04-07,2026,4,Ramadan,JED,CDG,International,EK8007,B777F,278,17860.2,83.33,10,PAG,4,Fresh Produce,High,13,5,Medium,Morning,Clear,241.6
2026-04-07,2026,4,Ramadan,JED,CAI,International,EK9623,B777F,345,7824.7,57.37,7,AKE,3,General Cargo,Low,12,3,High,Night,Clear,193.1
2026-04-07,2026,4,Ramadan,JED,DMM,Domestic,EY3891,A321,213,9767.8,26.8,4,AKE,0,Fresh Produce,High,7,1,Low,Night,Clear,180.7
2026-04-07,2026,4,Ramadan,JED,DMM,Domestic,EK3971,B737-800,102,9507.0,21.52,3,AKE,1,Industrial Equipment,Medium,6,1,Low,Morning,Clear,162.1
2026-04-07,2026,4,Ramadan,JED,RUH,Domestic,QR1021,A320,189,928.7,7.26,2,AKE,0,E-commerce,Medium,5,2,Medium,Night,Clear,132.0
2026-04-07,2026,4,Ramadan,JED,AMS,International,GF7592,B777F,376,2150.5,7.12,8,PMC,3,Mail,Medium,11,4,Medium,Night,Clear,209.7
2026-04-07,2026,4,Ramadan,JED,HKG,International,SV7922,B787-9,290,14435.2,55.49,9,AKE,4,Dangerous Goods,High,12,2,Medium,Morning,Clear,266.1
2026-04-07,2026,4,Ramadan,JED,CDG,International,EK504,A321,191,4175.9,13.72,3,AKE,2,General Cargo,Low,8,1,Medium,Morning,Clear,128.1
2026-04-07,2026,4,Ramadan,JED,IST,International,EK2224,B777F,265,12109.3,45.83,7,AKE,3,Fresh Produce,Medium,10,2,Medium,Night,Clear,211.9
2026-04-07,2026,4,Ramadan,JED,SIN,International,QR6853,B777F,355,15993.8,46.12,10,PMC,6,General Cargo,Low,12,2,Low,Morning,Rain,267.0
2026-04-07,2026,4,Ramadan,JED,DMM,Domestic,EY2144,B737-800,165,5832.4,22.78,4,PMC,3,Electronics,Low,5,1,Medium,Afternoon,Clear,158.3
2026-04-07,2026,4,Ramadan,JED,CAI,International,TK5564,A330-300,275,5364.2,43.1,6,PMC,2,Textiles,Low,8,2,Medium,Night,Clear,180.1
2026-04-07,2026,4,Ramadan,JED,DEL,International,EK1182,B777F,389,20269.0,57.21,6,PMC,4,Valuable Cargo,High,12,1,Medium,Night,Clear,304.0
2026-04-07,2026,4,Ramadan,JED,DMM,Domestic,EK8162,B737-800,102,2938.7,25.01,5,AKE,0,Textiles,Low,6,1,High,Afternoon,Clear,109.5
2026-04-07,2026,4,Ramadan,JED,CAN,International,EK5895,B777F,365,2949.0,8.68,4,AKE,1,Mail,Medium,11,2,High,Morning,Clear,176.9
2026-04-07,2026,4,Ramadan,JED,AMS,International,QR9297,A321,190,3667.7,11.32,2,AKE,1,Electronics,Medium,5,2,Medium,Night,Rain,141.5
2026-04-07,2026,4,Ramadan,JED,BAH,International,SV8606,A330-300,223,20356.6,39.96,4,PMC,2,Automotive Parts,Low,12,3,Medium,Night,Fog,200.4
2026-04-07,2026,4,Ramadan,JED,AUH,International,EK6918,B777F,278,14462.8,76.8,11,AKE,4,Pharmaceuticals,Medium,12,2,Low,Afternoon,Clear,280.7
2026-04-07,2026,4,Ramadan,JED,CAN,International,EK4870,B787-9,249,30375.6,47.74,6,PMC,0,Industrial Equipment,Medium,7,3,High,Afternoon,Clear,223.0
2026-04-07,2026,4,Ramadan,JED,FRA,International,EK1789,A330-300,186,19656.9,38.1,7,PMC,4,Industrial Equipment,Medium,8,5,Medium,Morning,Clear,208.1
2026-04-07,2026,4,Ramadan,JED,HKG,International,EK8763,A321,81,3850.9,9.97,1,PAG,0,Electronics,Low,4,1,Medium,Night,Clear,98.3
2026-04-07,2026,4,Ramadan,JED,RUH,Domestic,QR690,B737-800,139,1632.8,5.0,4,AKE,2,Electronics,Low,6,1,Low,Night,Clear,142.6
2026-04-07,2026,4,Ramadan,JED,KUL,International,EK7029,B777F,307,12888.5,73.7,11,PMC,4,Fresh Produce,Medium,11,3,Medium,Afternoon,Clear,254.8
2026-04-07,2026,4,Ramadan,JED,BOM,International,QR8975,A330-300,267,821.5,5.42,5,PMC,2,Mail,Low,8,2,Medium,Morning,Fog,179.0
2026-04-07,2026,4,Ramadan,JED,DMM,Domestic,SV7533,A320,164,2528.4,18.92,2,AKE,1,General Cargo,Low,4,1,Medium,Night,Rain,128.3
2026-04-07,2026,4,Ramadan,JED,DMM,Domestic,TK3788,A320,134,3224.7,9.32,5,AKE,4,Fresh Produce,Medium,9,3,Medium,Afternoon,Fog,153.7
2026-04-07,2026,4,Ramadan,JED,CAN,International,TK4324,A330-300,282,9365.2,46.99,7,PMC,2,Seafood,Medium,12,3,Low,Morning,Rain,246.9
2026-04-07,2026,4,Ramadan,JED,SIN,International,SV5538,A330-300,285,7010.2,24.89,6,PMC,2,Seafood,Medium,9,1,Medium,Morning,Clear,218.8
2026-04-07,2026,4,Ramadan,JED,CDG,International,TK8482,B777F,390,2964.6,18.8,6,PMC,2,Mail,Medium,13,2,Low,Morning,Clear,221.2
2026-04-07,2026,4,Ramadan,JED,DOH,International,GF4327,B737-800,150,500.0,5.0,1,AKE,0,E-commerce,Low,7,2,Medium,Morning,Clear,74.7
2026-04-07,2026,4,Ramadan,JED,AUH,International,EY1158,A321,179,7361.9,95.9,8,PMC,4,Textiles,Low,6,1,Medium,Night,Clear,215.6
2026-04-07,2026,4,Ramadan,JED,DXB,International,QR1675,B777F,314,23204.5,40.29,7,PAG,1,Automotive Parts,Medium,14,2,Medium,Morning,Fog,258.8
2026-04-07,2026,4,Ramadan,JED,BAH,International,EK6490,B777F,397,8162.1,34.79,6,AKE,1,General Cargo,Low,12,3,High,Night,Clear,183.5
2026-04-07,2026,4,Ramadan,JED,BOM,International,QR5096,B777F,313,11969.3,63.4,11,PLA,4,Valuable Cargo,Medium,13,5,Low,Night,Clear,258.5
2026-04-07,2026,4,Ramadan,JED,LHR,International,TK6226,B777F,235,28734.9,42.93,6,PAG,3,Industrial Equipment,High,9,4,Medium,Afternoon,Storm,259.7
2026-04-07,2026,4,Ramadan,JED,DOH,International,QR2014,A330-300,233,4482.2,27.71,7,PMC,3,Seafood,High,9,3,Medium,Morning,Clear,193.1
2026-04-07,2026,4,Ramadan,JED,SIN,International,SV6569,A330-300,226,10597.8,56.92,7,PMC,4,General Cargo,Low,11,3,High,Night,Clear,174.7
2026-04-07,2026,4,Ramadan,JED,FRA,International,EY3991,B777F,256,6099.0,23.3,4,PAG,2,Valuable Cargo,Medium,7,3,Medium,Afternoon,Clear,196.5
2026-04-07,2026,4,Ramadan,JED,DMM,Domestic,EY4830,B737-800,171,9694.6,18.78,2,PMC,0,Industrial Equipment,Medium,7,3,High,Afternoon,Clear,131.6
2026-04-07,2026,4,Ramadan,JED,IST,International,SV6364,B737-800,177,5370.9,25.31,5,PMC,1,General Cargo,Low,10,1,Low,Afternoon,Clear,158.3
2026-04-07,2026,4,Ramadan,JED,IST,International,GF9317,A330-300,260,8440.4,23.77,3,AKE,0,Valuable Cargo,Medium,12,2,Medium,Morning,Fog,188.8
2026-04-07,2026,4,Ramadan,JED,KUL,International,QR3960,B787-9,274,8810.5,33.28,8,AKE,1,Seafood,Medium,10,5,Medium,Afternoon,Rain,199.6
2026-04-07,2026,4,Ramadan,JED,RUH,Domestic,SV6879,A321,284,10674.0,67.64,7,PMC,4,Pharmaceuticals,High,8,1,Medium,Night,Clear,268.3
2026-04-07,2026,4,Ramadan,JED,IST,International,QR1233,B777F,256,13896.4,45.18,6,PMC,2,General Cargo,Low,12,2,Low,Afternoon,Clear,218.5
2026-04-07,2026,4,Ramadan,JED,CAI,International,GF4579,B777F,234,9130.7,45.05,9,PAG,3,Pharmaceuticals,High,11,4,Medium,Afternoon,Clear,229.3
2026-04-07,2026,4,Ramadan,JED,DOH,International,EY8940,B777F,366,8137.0,37.3,7,AKE,5,General Cargo,Low,12,4,Low,Morning,Rain,241.0
2026-04-07,2026,4,Ramadan,JED,DMM,Domestic,QR849,A321,188,16982.4,28.12,2,AKE,1,Industrial Equipment,Medium,4,2,Medium,Morning,Fog,180.6
2026-04-07,2026,4,Ramadan,JED,KWI,International,EY6145,A330-300,239,5909.5,22.51,2,AKE,0,Electronics,Medium,7,2,Medium,Afternoon,Clear,176.8
2026-04-07,2026,4,Ramadan,JED,DAC,International,QR1534,B787-9,310,1737.0,13.05,3,PLA,2,E-commerce,Low,11,1,Medium,Afternoon,Clear,177.6
2026-04-07,2026,4,Ramadan,JED,RUH,Domestic,QR7888,A321,167,4195.6,12.59,2,AKE,0,Fresh Produce,Medium,9,2,Low,Afternoon,Clear,136.6
2026-04-07,2026,4,Ramadan,JED,CAN,International,SV4789,B777F,284,7753.1,27.21,7,AKE,3,Seafood,High,10,2,Low,Night,Fog,234.8
2026-04-07,2026,4,Ramadan,JED,FRA,International,EY4414,A330-300,235,11115.6,58.74,8,PMC,4,General Cargo,Low,16,3,Medium,Afternoon,Rain,181.7
2026-04-07,2026,4,Ramadan,JED,SIN,International,EY6598,B777F,361,18962.0,71.22,6,AKE,2,Fresh Produce,High,11,3,Medium,Morning,Clear,236.5
2026-04-07,2026,4,Ramadan,JED,FRA,International,GF3653,B777F,264,6174.0,41.49,5,PLA,3,Pharmaceuticals,Medium,13,4,Medium,Morning,Clear,196.8
2026-04-07,2026,4,Ramadan,JED,SIN,International,SV7680,B777F,334,7711.3,21.83,6,PMC,2,Electronics,Medium,11,3,Low,Morning,Clear,225.1
2026-04-07,2026,4,Ramadan,JED,SIN,International,EY5884,A330-300,322,16236.6,72.69,8,PAG,4,Electronics,Medium,10,2,Low,Afternoon,Rain,295.4
2026-04-07,2026,4,Ramadan,JED,DXB,International,TK8561,B777F,386,41465.1,73.68,12,PLA,7,Industrial Equipment,High,13,3,Medium,Morning,Clear,384.3
2026-04-07,2026,4,Ramadan,JED,DMM,Domestic,QR5853,A321,265,10023.5,43.15,6,AKE,1,Electronics,Medium,9,3,Medium,Afternoon,Clear,199.1
2026-04-07,2026,4,Ramadan,JED,AUH,International,SV896,B787-9,305,1323.5,7.25,3,PMC,2,Mail,Low,8,1,Low,Night,Rain,199.1
2026-04-07,2026,4,Ramadan,JED,FRA,International,EK6974,B787-9,293,14894.6,60.4,7,PLA,2,General Cargo,Low,12,2,Medium,Afternoon,Clear,210.4
2026-04-07,2026,4,Ramadan,JED,SIN,International,TK4205,B787-9,338,22092.6,36.06,6,PMC,2,Automotive Parts,Medium,11,3,Medium,Afternoon,Clear,257.4
2026-04-07,2026,4,Ramadan,JED,RUH,Domestic,EY6223,B737-800,211,4143.7,20.37,4,AKE,0,Electronics,Medium,9,1,Medium,Afternoon,Clear,159.4
2026-04-07,2026,4,Ramadan,JED,LHR,International,EY5531,B777F,286,17969.8,107.26,12,PMC,7,Fresh Produce,High,14,4,Low,Afternoon,Clear,301.0
2026-04-07,2026,4,Ramadan,JED,KUL,International,EY5621,B737-800,115,5803.6,10.21,2,AKE,0,Industrial Equipment,Medium,7,3,Medium,Night,Clear,117.7
2026-04-07,2026,4,Ramadan,JED,CAN,International,GF6931,B787-9,235,6966.0,27.6,8,AKE,2,General Cargo,Low,11,3,Medium,Afternoon,Clear,169.0
2026-04-07,2026,4,Ramadan,JED,SIN,International,SV1867,B737-800,153,3907.5,24.55,2,AKE,1,General Cargo,Low,4,1,Medium,Afternoon,Rain,129.2
2026-04-07,2026,4,Ramadan,JED,RUH,Domestic,GF7952,A320,181,500.0,5.0,1,AKE,0,E-commerce,Low,6,1,Medium,Afternoon,Clear,102.4
2026-04-07,2026,4,Ramadan,JED,DAC,International,TK3555,B777F,405,2497.8,14.35,5,PLA,0,Mail,Low,9,4,High,Night,Storm,206.0
2026-04-08,2026,4,Ramadan,JED,BAH,International,GF1098,B777F,363,17022.8,62.02,9,PLA,1,Seafood,Medium,11,4,High,Afternoon,Fog,260.8
2026-04-08,2026,4,Ramadan,JED,CAI,International,GF4785,B777F,305,38851.7,72.36,10,PLA,5,Automotive Parts,Low,15,5,Medium,Night,Fog,317.3
2026-04-08,2026,4,Ramadan,JED,DEL,International,QR6196,B777F,288,18700.0,188.56,22,PMC,8,Textiles,Low,15,4,Low,Night,Clear,357.9
2026-04-08,2026,4,Ramadan,JED,DMM,Domestic,EY1520,A320,182,6734.7,22.49,3,AKE,1,General Cargo,Low,6,1,Medium,Afternoon,Clear,142.3
2026-04-08,2026,4,Ramadan,JED,DXB,International,EK2002,B777F,382,1270.5,9.33,5,PLA,2,E-commerce,Medium,12,2,High,Night,Clear,221.2
2026-04-08,2026,4,Ramadan,JED,RUH,Domestic,EY1476,A321,165,5635.3,19.79,3,AKE,0,General Cargo,Low,6,2,Medium,Night,Clear,124.9
2026-04-08,2026,4,Ramadan,JED,AUH,International,TK9467,A330-300,280,10166.1,36.19,5,AKE,2,Electronics,Medium,11,2,Medium,Afternoon,Clear,190.2
2026-04-08,2026,4,Ramadan,JED,KUL,International,QR1806,A321,242,737.3,7.22,1,AKE,1,E-commerce,Low,6,1,Low,Morning,Rain,162.5
2026-04-08,2026,4,Ramadan,JED,SIN,International,EK7257,B777F,261,28372.0,42.1,6,PLA,2,Industrial Equipment,Medium,11,4,High,Afternoon,Rain,223.3
2026-04-08,2026,4,Ramadan,JED,DMM,Domestic,EY4814,B737-800,208,4234.4,16.9,2,AKE,1,General Cargo,Low,8,2,Low,Morning,Clear,139.5
2026-04-08,2026,4,Ramadan,JED,LHR,International,QR2335,B787-9,268,12152.2,55.53,6,PMC,3,Valuable Cargo,Medium,10,3,Medium,Morning,Clear,249.6
2026-04-08,2026,4,Ramadan,JED,DMM,Domestic,SV1096,A320,149,2607.2,18.32,2,PMC,1,General Cargo,Low,7,1,Medium,Afternoon,Storm,153.9
2026-04-08,2026,4,Ramadan,JED,IST,International,TK3990,B777F,535,1448.6,10.27,5,PMC,2,E-commerce,Medium,11,2,Medium,Morning,Fog,299.5
2026-04-08,2026,4,Ramadan,JED,IST,International,EY3394,B777F,327,11471.9,89.88,13,PMC,7,Textiles,Low,11,1,Medium,Afternoon,Clear,292.8
2026-04-08,2026,4,Ramadan,JED,RUH,Domestic,SV8590,B737-800,134,500.0,5.0,2,AKE,0,Mail,Low,4,2,High,Night,Clear,66.5
2026-04-08,2026,4,Ramadan,JED,IST,International,QR1403,A321,164,6905.2,18.4,4,AKE,1,General Cargo,Low,5,1,Medium,Morning,Clear,129.1
2026-04-08,2026,4,Ramadan,JED,AUH,International,GF4672,B787-9,419,1469.7,12.65,3,AKE,2,E-commerce,Medium,10,1,Medium,Morning,Rain,237.4
2026-04-08,2026,4,Ramadan,JED,KUL,International,QR4256,B787-9,333,6908.4,28.71,2,PAG,0,General Cargo,Low,8,2,Low,Afternoon,Clear,186.0
2026-04-08,2026,4,Ramadan,JED,CAI,International,EY9782,A321,293,1608.8,13.44,4,AKE,1,E-commerce,Medium,9,2,Medium,Night,Clear,171.0
2026-04-08,2026,4,Ramadan,JED,DEL,International,EY9394,A330-300,309,2612.0,23.63,4,AKE,3,E-commerce,Medium,7,4,Medium,Afternoon,Clear,185.1
2026-04-08,2026,4,Ramadan,JED,DEL,International,SV7743,B777F,396,18525.9,213.38,24,PAG,12,Textiles,Medium,16,3,Medium,Afternoon,Fog,441.4
2026-04-08,2026,4,Ramadan,JED,IST,International,TK343,A321,188,6498.9,55.89,7,PAG,2,Textiles,Low,6,1,High,Night,Clear,187.4
2026-04-08,2026,4,Ramadan,JED,KWI,International,GF6000,B777F,365,31166.6,64.29,8,PMC,2,Industrial Equipment,High,15,3,Low,Night,Rain,328.8
2026-04-08,2026,4,Ramadan,JED,DMM,Domestic,EY4491,A320,247,500.0,5.1,3,AKE,0,E-commerce,Medium,8,1,Medium,Afternoon,Clear,139.1
2026-04-08,2026,4,Ramadan,JED,DEL,International,SV1786,B777F,287,18421.1,29.73,5,PAG,1,Automotive Parts,Low,11,4,High,Afternoon,Clear,205.6
2026-04-08,2026,4,Ramadan,JED,DEL,International,EK4571,B777F,346,17871.7,148.35,16,AKE,6,Textiles,Medium,13,4,Medium,Night,Clear,313.7
2026-04-08,2026,4,Ramadan,JED,DEL,International,QR8978,A330-300,266,22655.1,34.08,6,PLA,3,Industrial Equipment,Medium,11,2,High,Morning,Fog,243.4
2026-04-08,2026,4,Ramadan,JED,RUH,Domestic,TK5639,A321,283,13639.7,48.29,11,AKE,4,General Cargo,Low,15,4,High,Night,Clear,198.0
2026-04-08,2026,4,Ramadan,JED,KUL,International,QR7131,A330-300,207,11403.1,36.32,7,PMC,2,Pharmaceuticals,Medium,11,2,High,Morning,Clear,197.1
